,dt_iso,temp,humidity,wind_speed,clouds_all
733,2016-06-17 04:00:00,286.6,99,1,20
734,2016-06-17 05:00:00,286.52,99,1,20
735,2016-06-17 06:00:00,286.36,99,1,56
736,2016-06-17 07:00:00,286.66,99,0,56
737,2016-06-17 08:00:00,286.7,99,0,56
738,2016-06-17 09:00:00,287.42,98,0,48
739,2016-06-17 10:00:00,288.22,95,2,48
740,2016-06-17 11:00:00,289.31,85,2,48
741,2016-06-17 12:00:00,290.44,75,0,88
742,2016-06-17 13:00:00,291.28,65,0,88
743,2016-06-17 14:00:00,292.59,73,0,88
744,2016-06-17 15:00:00,293.31,76,1,68
745,2016-06-17 16:00:00,291.12,85,1,68
746,2016-06-17 17:00:00,290.96,78,0,68
747,2016-06-17 18:00:00,290.32,76,1,64
748,2016-06-17 19:00:00,289.92,86,1,64
749,2016-06-17 20:00:00,289.39,87,1,64
750,2016-06-17 21:00:00,288.74,84,2,92
751,2016-06-17 22:00:00,287.57,89,2,92
752,2016-06-17 23:00:00,286.52,94,2,92
753,2016-06-18 00:00:00,286.25,96,2,48
754,2016-06-18 01:00:00,286.27,95,2,48
755,2016-06-18 02:00:00,286.26,97,2,48
756,2016-06-18 03:00:00,285.95,97,3,68
757,2016-06-18 04:00:00,285.79,97,0,68
758,2016-06-18 05:00:00,285.28,97,0,68
759,2016-06-18 06:00:00,285.38,97,3,44
760,2016-06-18 07:00:00,285.34,97,3,44
761,2016-06-18 08:00:00,286.19,96,0,44
762,2016-06-18 09:00:00,287.08,93,0,48
763,2016-06-18 10:00:00,288.0,82,4,48
764,2016-06-18 11:00:00,288.02,82,4,48
765,2016-06-18 12:00:00,289.0,71,4,64
766,2016-06-18 13:00:00,289.21,70,0,64
767,2016-06-18 14:00:00,289.23,70,0,64
768,2016-06-18 15:00:00,289.68,70,0,64
769,2016-06-18 16:00:00,289.21,69,0,64
770,2016-06-18 17:00:00,289.54,64,1,48
771,2016-06-18 18:00:00,289.5,67,0,92
772,2016-06-18 19:00:00,288.96,70,0,92
773,2016-06-18 20:00:00,288.96,66,0,92
774,2016-06-18 21:00:00,288.25,72,1,92
775,2016-06-18 22:00:00,287.08,77,1,92
776,2016-06-18 23:00:00,285.7,83,1,92
777,2016-06-19 00:00:00,285.65,91,1,48
778,2016-06-19 01:00:00,285.86,93,1,48
779,2016-06-19 02:00:00,285.92,92,1,48
780,2016-06-19 03:00:00,286.21,87,1,0
781,2016-06-19 04:00:00,286.12,90,0,0
782,2016-06-19 05:00:00,285.63,90,0,0
783,2016-06-19 06:00:00,285.48,92,1,0
784,2016-06-19 07:00:00,286.34,94,1,0
785,2016-06-19 08:00:00,289.73,65,1,0
786,2016-06-19 09:00:00,291.25,69,0,68
787,2016-06-19 10:00:00,292.04,61,3,68
788,2016-06-19 11:00:00,293.57,55,1,68
789,2016-06-19 12:00:00,294.08,50,1,32
790,2016-06-19 13:00:00,294.71,49,2,32
791,2016-06-19 14:00:00,295.16,48,0,32
792,2016-06-19 15:00:00,294.62,48,0,56
793,2016-06-19 16:00:00,293.82,60,1,56
794,2016-06-19 17:00:00,292.12,63,1,68
795,2016-06-19 18:00:00,292.04,65,0,92
796,2016-06-19 19:00:00,290.73,75,2,92
797,2016-06-19 20:00:00,289.65,73,0,92
798,2016-06-19 21:00:00,289.08,89,0,100
799,2016-06-19 22:00:00,288.66,92,1,100
800,2016-06-19 23:00:00,288.63,94,1,100
801,2016-06-20 00:00:00,288.64,96,1,92
802,2016-06-20 01:00:00,288.77,97,1,92
803,2016-06-20 02:00:00,288.65,97,0,92
804,2016-06-20 03:00:00,288.5,97,1,92
805,2016-06-20 04:00:00,288.34,96,1,92
806,2016-06-20 05:00:00,288.31,96,1,92
807,2016-06-20 06:00:00,288.31,94,1,92
808,2016-06-20 07:00:00,288.33,94,1,92
809,2016-06-20 08:00:00,288.42,95,1,92
810,2016-06-20 09:00:00,288.38,94,0,92
811,2016-06-20 10:00:00,288.53,95,0,92
812,2016-06-20 11:00:00,288.5,96,0,92
813,2016-06-20 12:00:00,288.87,97,1,92
814,2016-06-20 13:00:00,290.16,95,0,92
815,2016-06-20 14:00:00,291.38,93,1,92
816,2016-06-20 15:00:00,292.92,89,0,56
817,2016-06-20 16:00:00,294.28,81,1,56
818,2016-06-20 17:00:00,295.17,82,1,24
819,2016-06-20 18:00:00,295.61,69,1,80
820,2016-06-20 19:00:00,294.78,62,1,80
821,2016-06-20 20:00:00,294.44,60,2,80
822,2016-06-20 21:00:00,292.96,68,1,44
823,2016-06-20 22:00:00,291.69,74,2,44
824,2016-06-20 23:00:00,289.97,80,0,44
825,2016-06-21 00:00:00,289.38,80,0,92
826,2016-06-21 01:00:00,289.16,87,1,92
827,2016-06-21 02:00:00,288.85,84,2,92
828,2016-06-21 03:00:00,288.72,84,2,88
829,2016-06-21 04:00:00,288.43,78,2,88
830,2016-06-21 05:00:00,288.05,81,2,88
831,2016-06-21 06:00:00,287.9,80,2,12
832,2016-06-21 07:00:00,289.44,76,0,12
833,2016-06-21 08:00:00,290.28,65,0,12
834,2016-06-21 09:00:00,291.85,51,0,44
835,2016-06-21 10:00:00,293.08,52,1,44
836,2016-06-21 11:00:00,293.62,56,1,44
837,2016-06-21 12:00:00,294.05,58,1,32
838,2016-06-21 13:00:00,295.29,50,3,32
839,2016-06-21 14:00:00,295.38,49,0,32
840,2016-06-21 15:00:00,294.99,50,0,12
841,2016-06-21 16:00:00,294.17,50,0,12
842,2016-06-21 17:00:00,294.53,51,0,24
843,2016-06-21 18:00:00,294.67,51,3,100
844,2016-06-21 19:00:00,294.1,53,0,100
845,2016-06-21 20:00:00,293.75,53,3,100
846,2016-06-21 21:00:00,291.33,67,1,0
847,2016-06-21 22:00:00,290.51,74,0,0
848,2016-06-21 23:00:00,289.78,71,2,0
849,2016-06-22 00:00:00,288.9,81,0,44
850,2016-06-22 01:00:00,288.59,88,0,44
851,2016-06-22 02:00:00,288.12,89,0,44
852,2016-06-22 03:00:00,287.89,92,0,92
853,2016-06-22 04:00:00,287.85,90,0,92
854,2016-06-22 05:00:00,287.82,83,1,92
855,2016-06-22 06:00:00,288.04,84,1,92
856,2016-06-22 07:00:00,288.85,80,1,92
857,2016-06-22 08:00:00,289.57,75,1,92
858,2016-06-22 09:00:00,290.19,74,2,56
859,2016-06-22 10:00:00,290.77,86,2,56
860,2016-06-22 11:00:00,291.84,79,1,56
861,2016-06-22 12:00:00,292.66,80,0,36
862,2016-06-22 13:00:00,293.41,75,3,36
863,2016-06-22 14:00:00,294.04,79,0,36
864,2016-06-22 15:00:00,294.34,73,1,68
865,2016-06-22 16:00:00,295.18,73,1,68
866,2016-06-22 17:00:00,295.11,71,1,64
867,2016-06-22 18:00:00,295.38,68,0,20
868,2016-06-22 19:00:00,295.6,67,0,20
869,2016-06-22 20:00:00,295.44,67,3,20
870,2016-06-22 21:00:00,294.25,77,0,100
871,2016-06-22 22:00:00,293.51,71,2,100
872,2016-06-22 23:00:00,292.47,76,2,100
873,2016-06-23 00:00:00,291.96,91,0,92
874,2016-06-23 01:00:00,291.42,96,0,92
875,2016-06-23 02:00:00,291.25,97,2,92
876,2016-06-23 03:00:00,291.39,96,1,92
877,2016-06-23 04:00:00,291.37,98,1,92
878,2016-06-23 05:00:00,291.32,98,0,92
879,2016-06-23 06:00:00,291.33,99,2,92
880,2016-06-23 07:00:00,291.47,99,2,92
881,2016-06-23 08:00:00,291.57,99,0,92
882,2016-06-23 09:00:00,292.11,99,1,100
883,2016-06-23 10:00:00,292.65,97,1,100
884,2016-06-23 11:00:00,293.49,94,1,100
885,2016-06-23 12:00:00,293.83,95,0,80
886,2016-06-23 13:00:00,294.23,83,2,80
887,2016-06-23 14:00:00,294.65,84,1,80
888,2016-06-23 15:00:00,294.91,89,0,92
889,2016-06-23 16:00:00,294.54,81,0,92
890,2016-06-23 17:00:00,294.15,80,1,92
891,2016-06-23 18:00:00,293.58,89,2,92
892,2016-06-23 19:00:00,293.0,92,2,92
893,2016-06-23 20:00:00,292.69,96,0,92
894,2016-06-23 21:00:00,292.47,96,0,64
895,2016-06-23 22:00:00,291.91,96,0,64
896,2016-06-23 23:00:00,291.21,97,0,64
897,2016-06-24 00:00:00,291.09,88,2,24
898,2016-06-24 01:00:00,290.03,87,2,24
899,2016-06-24 02:00:00,289.12,81,2,24
900,2016-06-24 03:00:00,287.73,82,2,92
901,2016-06-24 04:00:00,286.6,86,2,92
902,2016-06-24 05:00:00,285.93,88,0,92
903,2016-06-24 06:00:00,285.9,89,2,0
904,2016-06-24 07:00:00,287.41,88,2,0
905,2016-06-24 08:00:00,289.22,83,2,0
906,2016-06-24 09:00:00,291.36,57,2,8
907,2016-06-24 10:00:00,293.18,54,2,8
908,2016-06-24 11:00:00,293.64,52,0,8
909,2016-06-24 12:00:00,295.0,52,3,24
910,2016-06-24 13:00:00,293.91,53,5,40
911,2016-06-24 14:00:00,294.69,56,4,40
912,2016-06-24 15:00:00,294.61,53,5,40
913,2016-06-24 16:00:00,294.38,49,7,20
914,2016-06-24 17:00:00,294.4,49,7,40
915,2016-06-24 18:00:00,293.45,52,7,20
916,2016-06-24 19:00:00,292.28,52,7,40
917,2016-06-24 20:00:00,291.56,59,7,20
918,2016-06-24 21:00:00,290.3,59,6,40
919,2016-06-24 22:00:00,289.21,59,4,40
920,2016-06-24 23:00:00,288.23,67,4,76
921,2016-06-25 00:00:00,287.69,77,3,92
922,2016-06-25 01:00:00,286.87,82,4,92
923,2016-06-25 02:00:00,286.47,77,4,92
924,2016-06-25 03:00:00,286.31,77,4,36
925,2016-06-25 04:00:00,285.18,77,3,36
926,2016-06-25 05:00:00,284.78,82,4,36
927,2016-06-25 06:00:00,284.58,82,4,36
928,2016-06-25 07:00:00,285.67,82,3,0
929,2016-06-25 08:00:00,287.61,77,3,20
930,2016-06-25 09:00:00,288.91,72,3,40
931,2016-06-25 10:00:00,290.02,67,4,20
932,2016-06-25 11:00:00,290.89,63,3,20
933,2016-06-25 12:00:00,291.51,59,3,20
934,2016-06-25 13:00:00,291.95,67,6,75
935,2016-06-25 14:00:00,291.68,52,5,48
937,2016-06-25 15:00:00,290.38,48,5,56
938,2016-06-25 16:00:00,290.54,67,3,56
940,2016-06-25 17:00:00,291.37,77,3,68
941,2016-06-25 18:00:00,290.77,77,1,64
942,2016-06-25 19:00:00,290.02,59,3,75
943,2016-06-25 20:00:00,289.8,77,4,64
944,2016-06-25 21:00:00,289.12,72,2,48
945,2016-06-25 22:00:00,287.64,87,2,48
946,2016-06-25 23:00:00,286.91,77,2,48
947,2016-06-26 00:00:00,286.27,87,3,75
948,2016-06-26 01:00:00,285.7,93,2,0
949,2016-06-26 02:00:00,285.39,100,3,0
950,2016-06-26 03:00:00,285.22,100,4,20
951,2016-06-26 04:00:00,285.31,100,3,40
952,2016-06-26 05:00:00,285.44,100,2,36
953,2016-06-26 06:00:00,285.85,100,4,75
955,2016-06-26 07:00:00,286.18,93,4,75
957,2016-06-26 08:00:00,286.77,77,5,80
958,2016-06-26 09:00:00,287.37,77,5,12
960,2016-06-26 10:00:00,288.42,72,6,12
961,2016-06-26 11:00:00,289.3,77,6,12
962,2016-06-26 12:00:00,290.39,67,4,36
963,2016-06-26 13:00:00,291.38,59,5,75
964,2016-06-26 14:00:00,292.49,49,6,75
965,2016-06-26 15:00:00,293.15,52,4,40
966,2016-06-26 16:00:00,293.26,52,4,20
967,2016-06-26 17:00:00,292.4,52,6,40
968,2016-06-26 18:00:00,292.38,56,7,20
969,2016-06-26 19:00:00,291.27,55,6,40
970,2016-06-26 20:00:00,289.75,63,7,20
971,2016-06-26 21:00:00,288.63,77,6,20
972,2016-06-26 22:00:00,287.83,82,3,88
974,2016-06-26 23:00:00,287.57,82,2,88
976,2016-06-27 00:00:00,287.6,82,4,92
978,2016-06-27 01:00:00,287.53,93,3,92
981,2016-06-27 02:00:00,287.79,93,3,92
984,2016-06-27 03:00:00,288.01,87,3,92
987,2016-06-27 04:00:00,288.48,93,4,92
989,2016-06-27 05:00:00,288.56,93,4,92
991,2016-06-27 06:00:00,288.7,93,3,88
995,2016-06-27 07:00:00,288.91,93,4,75
997,2016-06-27 08:00:00,289.4,88,5,75
1000,2016-06-27 09:00:00,289.77,88,4,75
1001,2016-06-27 10:00:00,290.46,82,3,75
1002,2016-06-27 11:00:00,291.08,77,4,75
1003,2016-06-27 12:00:00,292.3,67,6,75
1004,2016-06-27 13:00:00,292.83,60,5,40
1005,2016-06-27 14:00:00,293.63,56,7,75
1006,2016-06-27 15:00:00,294.11,56,6,40
1007,2016-06-27 16:00:00,293.87,49,6,40
1008,2016-06-27 17:00:00,294.36,43,4,0
1009,2016-06-27 18:00:00,293.66,46,4,0
1010,2016-06-27 19:00:00,293.23,45,5,0
1011,2016-06-27 20:00:00,292.52,48,5,0
1012,2016-06-27 21:00:00,291.09,48,4,0
1013,2016-06-27 22:00:00,289.98,48,3,0
1014,2016-06-27 23:00:00,289.29,52,3,68
1015,2016-06-28 00:00:00,288.07,52,3,92
1016,2016-06-28 01:00:00,287.34,55,2,92
1017,2016-06-28 02:00:00,286.78,59,2,92
1018,2016-06-28 03:00:00,285.85,59,1,92
1019,2016-06-28 04:00:00,285.11,67,2,92
1020,2016-06-28 05:00:00,284.6,62,1,92
1021,2016-06-28 06:00:00,284.52,67,1,92
1022,2016-06-28 07:00:00,285.82,67,1,0
1023,2016-06-28 08:00:00,288.04,63,1,0
1024,2016-06-28 09:00:00,290.09,59,1,0
1025,2016-06-28 10:00:00,291.44,52,2,20
1026,2016-06-28 11:00:00,292.24,45,2,20
1027,2016-06-28 12:00:00,292.37,48,3,40
1028,2016-06-28 13:00:00,293.58,42,4,20
1029,2016-06-28 14:00:00,293.68,43,3,40
1030,2016-06-28 15:00:00,293.63,46,4,40
1031,2016-06-28 16:00:00,293.16,45,5,40
1032,2016-06-28 17:00:00,291.59,42,6,20
1033,2016-06-28 18:00:00,288.53,59,4,20
1034,2016-06-28 19:00:00,287.06,93,3,75
1036,2016-06-28 20:00:00,286.64,82,4,75
1038,2016-06-28 21:00:00,286.57,87,5,75
1040,2016-06-28 22:00:00,286.71,93,5,75
1042,2016-06-28 23:00:00,287.07,82,5,92
1044,2016-06-29 00:00:00,286.79,82,7,64
1046,2016-06-29 01:00:00,286.52,87,5,64
1047,2016-06-29 02:00:00,286.5,100,5,90
1048,2016-06-29 03:00:00,286.07,82,7,24
1049,2016-06-29 04:00:00,285.23,76,6,24
1050,2016-06-29 05:00:00,284.65,76,4,24
1051,2016-06-29 06:00:00,284.32,87,4,76
1052,2016-06-29 07:00:00,285.44,87,4,20
1053,2016-06-29 08:00:00,287.14,77,5,20
1054,2016-06-29 09:00:00,288.48,72,4,20
1055,2016-06-29 10:00:00,289.68,67,5,20
1056,2016-06-29 11:00:00,289.92,67,6,75
1057,2016-06-29 12:00:00,289.95,59,8,75
1058,2016-06-29 13:00:00,289.54,63,7,75
1059,2016-06-29 14:00:00,288.92,67,8,75
1060,2016-06-29 15:00:00,288.46,87,8,75
1062,2016-06-29 16:00:00,288.07,82,7,75
1064,2016-06-29 17:00:00,288.12,87,5,90
1066,2016-06-29 18:00:00,287.96,93,9,90
1068,2016-06-29 19:00:00,288.27,82,6,75
1069,2016-06-29 20:00:00,288.31,87,8,75
1070,2016-06-29 21:00:00,288.26,82,6,75
1071,2016-06-29 22:00:00,288.1,87,5,75
1072,2016-06-29 23:00:00,287.79,100,6,75
1074,2016-06-30 00:00:00,287.61,87,4,92
1075,2016-06-30 01:00:00,287.29,87,5,92
1076,2016-06-30 02:00:00,287.19,82,4,92
1077,2016-06-30 03:00:00,286.81,93,4,100
1078,2016-06-30 04:00:00,286.68,87,3,100
1079,2016-06-30 05:00:00,286.63,93,3,75
1081,2016-06-30 06:00:00,286.62,93,3,76
1083,2016-06-30 07:00:00,286.8,93,3,75
1085,2016-06-30 08:00:00,287.65,87,2,75
1086,2016-06-30 09:00:00,288.78,87,3,75
1087,2016-06-30 10:00:00,289.95,72,3,75
1088,2016-06-30 11:00:00,291.43,72,3,75
1089,2016-06-30 12:00:00,292.13,68,4,20
1090,2016-06-30 13:00:00,293.04,60,5,40
1091,2016-06-30 14:00:00,293.06,52,6,20
1092,2016-06-30 15:00:00,293.27,56,6,20
1093,2016-06-30 16:00:00,293.17,63,5,20
1094,2016-06-30 17:00:00,293.04,60,6,40
1095,2016-06-30 18:00:00,292.45,60,6,20
1096,2016-06-30 19:00:00,291.67,60,7,40
1097,2016-06-30 20:00:00,291.11,63,6,20
1098,2016-06-30 21:00:00,290.39,63,7,20
1099,2016-06-30 22:00:00,289.79,72,5,20
1100,2016-06-30 23:00:00,289.39,77,5,88
1101,2016-07-01 00:00:00,289.22,77,7,100
1102,2016-07-01 01:00:00,289.34,77,7,100
1103,2016-07-01 02:00:00,289.19,77,6,100
1105,2016-07-01 03:00:00,289.03,77,6,92
1106,2016-07-01 04:00:00,288.95,77,7,92
1107,2016-07-01 05:00:00,288.86,77,6,92
1108,2016-07-01 06:00:00,288.66,77,6,80
1110,2016-07-01 07:00:00,288.62,77,5,75
1112,2016-07-01 08:00:00,288.53,87,5,75
1114,2016-07-01 09:00:00,288.76,87,5,75
1116,2016-07-01 10:00:00,289.16,82,4,40
1117,2016-07-01 11:00:00,290.21,68,5,40
1119,2016-07-01 12:00:00,290.71,68,6,75
1120,2016-07-01 13:00:00,290.45,68,6,40
1121,2016-07-01 14:00:00,290.52,72,5,75
1123,2016-07-01 15:00:00,290.76,72,5,75
1124,2016-07-01 16:00:00,291.97,68,5,40
1125,2016-07-01 17:00:00,292.13,52,7,40
1126,2016-07-01 18:00:00,291.59,55,7,40
1127,2016-07-01 19:00:00,290.2,67,7,75
1128,2016-07-01 20:00:00,290.01,59,7,20
1129,2016-07-01 21:00:00,288.81,59,6,20
1130,2016-07-01 22:00:00,286.9,76,6,20
1131,2016-07-01 23:00:00,286.25,76,5,0
1132,2016-07-02 00:00:00,285.63,76,6,36
1133,2016-07-02 01:00:00,285.44,76,4,36
1134,2016-07-02 02:00:00,284.64,76,5,36
1135,2016-07-02 03:00:00,284.14,81,6,48
1136,2016-07-02 04:00:00,283.75,76,5,48
1137,2016-07-02 05:00:00,283.71,76,6,48
1138,2016-07-02 06:00:00,283.85,76,5,20
1139,2016-07-02 07:00:00,284.86,87,5,20
1140,2016-07-02 08:00:00,285.94,76,6,20
1141,2016-07-02 09:00:00,287.29,71,7,40
1142,2016-07-02 10:00:00,288.38,59,8,40
1143,2016-07-02 11:00:00,289.14,55,7,40
1144,2016-07-02 12:00:00,289.78,51,7,40
1145,2016-07-02 13:00:00,290.38,48,7,40
1146,2016-07-02 14:00:00,290.41,55,8,36
1147,2016-07-02 15:00:00,290.93,52,7,68
1148,2016-07-02 16:00:00,292.08,40,10,68
1149,2016-07-02 17:00:00,291.81,55,7,76
1150,2016-07-02 18:00:00,291.52,55,7,88
1151,2016-07-02 19:00:00,290.42,77,5,88
1152,2016-07-02 20:00:00,290.29,63,7,88
1153,2016-07-02 21:00:00,289.41,63,6,64
1154,2016-07-02 22:00:00,287.99,67,4,64
1155,2016-07-02 23:00:00,286.93,77,4,64
1156,2016-07-03 00:00:00,286.24,72,5,36
1157,2016-07-03 01:00:00,285.63,71,5,36
1158,2016-07-03 02:00:00,285.34,71,5,36
1159,2016-07-03 03:00:00,284.64,76,4,8
1160,2016-07-03 04:00:00,284.35,82,4,8
1161,2016-07-03 05:00:00,283.83,82,2,8
1162,2016-07-03 06:00:00,283.6,87,3,76
1163,2016-07-03 07:00:00,285.07,82,3,76
1164,2016-07-03 08:00:00,287.5,76,4,76
1165,2016-07-03 09:00:00,289.3,67,3,36
1166,2016-07-03 10:00:00,290.52,63,4,36
1167,2016-07-03 11:00:00,291.23,55,3,36
1168,2016-07-03 12:00:00,291.87,52,3,80
1169,2016-07-03 13:00:00,292.36,52,3,20
1170,2016-07-03 14:00:00,292.59,55,5,40
1171,2016-07-03 15:00:00,292.81,49,3,40
1172,2016-07-03 16:00:00,293.74,46,4,40
1173,2016-07-03 17:00:00,293.81,52,4,40
1174,2016-07-03 18:00:00,293.75,56,5,20
1175,2016-07-03 19:00:00,293.72,52,3,20
1176,2016-07-03 20:00:00,292.84,56,4,40
1177,2016-07-03 21:00:00,291.61,59,4,20
1178,2016-07-03 22:00:00,289.92,63,3,0
1179,2016-07-03 23:00:00,288.74,72,4,88
1180,2016-07-04 00:00:00,287.66,77,4,12
1181,2016-07-04 01:00:00,286.84,82,4,12
1182,2016-07-04 02:00:00,285.88,82,3,12
1183,2016-07-04 03:00:00,285.29,87,3,0
1184,2016-07-04 04:00:00,284.37,87,3,0
1185,2016-07-04 05:00:00,283.93,93,3,0
1187,2016-07-04 06:00:00,283.79,93,3,0
1188,2016-07-04 07:00:00,284.83,82,3,0
1190,2016-07-04 08:00:00,288.46,77,2,0
1191,2016-07-04 09:00:00,290.75,67,2,0
1192,2016-07-04 10:00:00,292.43,59,3,0
1193,2016-07-04 11:00:00,293.65,49,3,20
1194,2016-07-04 12:00:00,294.0,52,4,20
1195,2016-07-04 13:00:00,294.39,52,4,40
1196,2016-07-04 14:00:00,294.16,49,5,75
1197,2016-07-04 15:00:00,293.76,52,4,40
1198,2016-07-04 16:00:00,293.17,52,5,75
1199,2016-07-04 17:00:00,292.81,64,6,75
1200,2016-07-04 18:00:00,292.29,63,6,75
1201,2016-07-04 19:00:00,291.69,77,5,75
1202,2016-07-04 20:00:00,291.02,77,4,75
1203,2016-07-04 21:00:00,290.69,77,4,75
1204,2016-07-04 22:00:00,290.19,77,5,75
1205,2016-07-04 23:00:00,290.05,72,5,92
1206,2016-07-05 00:00:00,289.38,77,5,92
1207,2016-07-05 01:00:00,289.09,82,5,92
1208,2016-07-05 02:00:00,288.83,82,6,92
1209,2016-07-05 03:00:00,288.73,82,4,56
1211,2016-07-05 04:00:00,288.72,82,5,56
1213,2016-07-05 05:00:00,288.57,87,5,56
1214,2016-07-05 06:00:00,288.39,82,6,44
1215,2016-07-05 07:00:00,288.52,77,6,75
1216,2016-07-05 08:00:00,288.97,72,6,75
1217,2016-07-05 09:00:00,289.63,77,5,75
1218,2016-07-05 10:00:00,290.17,68,7,75
1220,2016-07-05 11:00:00,290.56,59,6,75
1221,2016-07-05 12:00:00,291.58,59,7,40
1222,2016-07-05 13:00:00,291.92,55,6,40
1223,2016-07-05 14:00:00,292.83,55,6,20
1224,2016-07-05 15:00:00,293.29,52,5,40
1225,2016-07-05 16:00:00,293.6,49,5,75
1226,2016-07-05 17:00:00,293.75,43,5,0
1227,2016-07-05 18:00:00,293.59,43,6,0
1228,2016-07-05 19:00:00,293.3,49,5,0
1229,2016-07-05 20:00:00,292.85,45,4,0
1230,2016-07-05 21:00:00,291.61,48,4,0
1231,2016-07-05 22:00:00,290.01,67,2,0
1232,2016-07-05 23:00:00,288.25,52,1,0
1233,2016-07-06 00:00:00,287.21,55,3,0
1234,2016-07-06 01:00:00,286.45,59,3,0
1235,2016-07-06 02:00:00,285.43,58,4,0
1236,2016-07-06 03:00:00,284.48,87,2,0
1237,2016-07-06 04:00:00,283.69,62,1,0
1238,2016-07-06 05:00:00,282.93,66,1,0
1239,2016-07-06 06:00:00,283.22,66,1,12
1240,2016-07-06 07:00:00,284.53,71,2,0
1241,2016-07-06 08:00:00,286.77,76,2,0
1242,2016-07-06 09:00:00,289.17,62,3,0
1243,2016-07-06 10:00:00,290.34,55,2,20
1244,2016-07-06 11:00:00,291.7,48,2,20
1245,2016-07-06 12:00:00,292.25,48,3,20
1246,2016-07-06 13:00:00,292.75,45,3,0
1247,2016-07-06 14:00:00,293.34,40,1,0
1248,2016-07-06 15:00:00,293.96,37,1,0
1249,2016-07-06 16:00:00,294.16,37,1,0
1250,2016-07-06 17:00:00,294.69,40,3,0
1251,2016-07-06 18:00:00,293.99,37,3,0
1252,2016-07-06 19:00:00,293.68,40,2,0
1253,2016-07-06 20:00:00,292.61,43,3,0
1254,2016-07-06 21:00:00,291.7,45,2,0
1255,2016-07-06 22:00:00,290.91,49,2,0
1256,2016-07-06 23:00:00,289.84,59,3,36
1257,2016-07-07 00:00:00,289.12,72,2,48
1258,2016-07-07 01:00:00,288.67,63,3,48
1259,2016-07-07 02:00:00,288.21,67,4,48
1260,2016-07-07 03:00:00,288.13,67,3,76
1261,2016-07-07 04:00:00,287.76,67,2,76
1262,2016-07-07 05:00:00,287.33,72,2,76
1263,2016-07-07 06:00:00,287.22,67,2,88
1264,2016-07-07 07:00:00,287.86,67,3,0
1265,2016-07-07 08:00:00,288.68,67,4,20
1266,2016-07-07 09:00:00,289.78,63,3,0
1267,2016-07-07 10:00:00,291.01,55,3,0
1268,2016-07-07 11:00:00,292.3,59,3,0
1269,2016-07-07 12:00:00,293.43,60,4,40
1270,2016-07-07 13:00:00,294.32,46,3,0
1271,2016-07-07 14:00:00,295.07,53,4,0
1272,2016-07-07 15:00:00,295.12,46,5,0
1273,2016-07-07 16:00:00,295.67,49,4,0
1274,2016-07-07 17:00:00,295.34,46,4,0
1275,2016-07-07 18:00:00,294.94,46,5,0
1276,2016-07-07 19:00:00,294.42,53,4,0
1277,2016-07-07 20:00:00,293.43,56,5,20
1278,2016-07-07 21:00:00,292.73,56,4,20
1279,2016-07-07 22:00:00,291.85,64,5,0
1280,2016-07-07 23:00:00,290.95,68,4,88
1281,2016-07-08 00:00:00,290.64,68,4,32
1282,2016-07-08 01:00:00,289.97,68,3,32
1283,2016-07-08 02:00:00,289.3,72,5,32
1284,2016-07-08 03:00:00,288.52,87,2,0
1285,2016-07-08 04:00:00,288.33,77,4,88
1286,2016-07-08 05:00:00,288.08,82,3,88
1288,2016-07-08 06:00:00,288.21,82,4,100
1289,2016-07-08 07:00:00,288.46,82,4,20
1290,2016-07-08 08:00:00,289.45,82,4,75
1291,2016-07-08 09:00:00,290.21,77,6,75
1292,2016-07-08 10:00:00,291.15,68,7,75
1293,2016-07-08 11:00:00,291.74,72,7,75
1294,2016-07-08 12:00:00,292.59,68,7,75
1295,2016-07-08 13:00:00,294.12,68,7,40
1296,2016-07-08 14:00:00,295.41,56,8,40
1297,2016-07-08 15:00:00,295.76,56,7,20
1298,2016-07-08 16:00:00,295.49,49,8,20
1299,2016-07-08 17:00:00,295.39,60,7,40
1300,2016-07-08 18:00:00,294.99,53,8,20
1301,2016-07-08 19:00:00,295.02,53,7,0
1302,2016-07-08 20:00:00,294.26,53,6,0
1303,2016-07-08 21:00:00,293.14,56,7,20
1304,2016-07-08 22:00:00,291.64,60,6,20
1305,2016-07-08 23:00:00,290.85,63,5,20
1306,2016-07-09 00:00:00,289.92,63,4,56
1307,2016-07-09 01:00:00,289.55,68,4,56
1308,2016-07-09 02:00:00,289.02,68,4,56
1309,2016-07-09 03:00:00,288.54,68,4,64
1310,2016-07-09 04:00:00,287.94,72,3,64
1311,2016-07-09 05:00:00,287.88,72,3,64
1312,2016-07-09 06:00:00,288.31,72,2,92
1313,2016-07-09 07:00:00,289.29,87,4,40
1314,2016-07-09 08:00:00,290.28,82,5,90
1315,2016-07-09 09:00:00,291.36,68,4,75
1316,2016-07-09 10:00:00,292.8,68,5,75
1317,2016-07-09 11:00:00,294.21,64,4,40
1318,2016-07-09 12:00:00,295.21,60,8,0
1319,2016-07-09 13:00:00,296.17,57,6,0
1320,2016-07-09 14:00:00,295.6,60,7,48
1321,2016-07-09 15:00:00,295.35,60,7,76
1322,2016-07-09 16:00:00,295.51,60,6,76
1323,2016-07-09 17:00:00,295.06,60,6,80
1324,2016-07-09 18:00:00,294.58,64,6,92
1325,2016-07-09 19:00:00,294.2,64,6,92
1326,2016-07-09 20:00:00,293.43,68,6,92
1327,2016-07-09 21:00:00,292.92,68,5,88
