dt,dt_iso,city_id,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_24h,rain_today,snow_1h,snow_3h,snow_24h,snow_today,clouds_all,weather_id,weather_main,weather_description,weather_icon
1464627600,2016-05-30 17:00:00 +0000 UTC,2643743,,,,289.27,286.15,290.55,1015,,,67,5,360,,,,,,,,,75,803,Clouds,broken clouds,04d
1464631200,2016-05-30 18:00:00 +0000 UTC,2643743,,,,289.37,286.15,290.45,1015,,,63,6,350,,,,,,,,,75,803,Clouds,broken clouds,04d
1464634800,2016-05-30 19:00:00 +0000 UTC,2643743,,,,289.2,286.15,290.55,1015,,,59,7,360,,,,,,,,,20,801,Clouds,few clouds,02d
1464638400,2016-05-30 20:00:00 +0000 UTC,2643743,,,,288.5,285.15,290.15,1015,,,63,6,340,,,,,,,,,0,800,Clear,Sky is Clear,01d
1464642000,2016-05-30 21:00:00 +0000 UTC,2643743,,,,287.91,285.15,289.75,1015,,,59,6,340,,,,,,,,,0,800,Clear,Sky is Clear,01n
1464645600,2016-05-30 22:00:00 +0000 UTC,2643743,,,,287.2,285.15,289.75,1015,,,67,5,340,,,,,,,,,80,803,Clouds,broken clouds,04n
1464649200,2016-05-30 23:00:00 +0000 UTC,2643743,,,,286.65,285.15,288.35,1015,,,62,7,350,,,,,,,,,92,804,Clouds,overcast clouds,04n
1464652800,2016-05-31 00:00:00 +0000 UTC,2643743,,,,286.21,284.15,288.35,1015,,,67,6,340,,,,,,,,,92,804,Clouds,overcast clouds,04n
1464656400,2016-05-31 01:00:00 +0000 UTC,2643743,,,,285.56,284.15,287.15,1014,,,71,6,340,,,,,,,,,92,804,Clouds,overcast clouds,04n
1464660000,2016-05-31 02:00:00 +0000 UTC,2643743,,,,285.24,283.15,286.55,1013,,,76,7,350,,,,,,,,,75,300,Drizzle,light intensity drizzle,09n
1464660000,2016-05-31 02:00:00 +0000 UTC,2643743,,,,285.24,283.15,286.55,1013,,,76,7,350,,,,,,,,,75,520,Rain,light intensity shower rain,09n
1464663600,2016-05-31 03:00:00 +0000 UTC,2643743,,,,284.98,283.15,286.35,1014,,,81,6,330,,0.32,,,,,,,92,500,Rain,light rain,10n
1464667200,2016-05-31 04:00:00 +0000 UTC,2643743,,,,284.54,283.15,285.93,1013,,,81,8,330,0.68,,,,,,,,92,521,Rain,shower rain,09d
1464670800,2016-05-31 05:00:00 +0000 UTC,2643743,,,,284.43,283.15,285.55,1013,,,81,7,340,2.46,,,,,,,,92,501,Rain,moderate rain,10d
1464670800,2016-05-31 05:00:00 +0000 UTC,2643743,,,,284.43,283.15,285.55,1013,,,81,7,340,2.46,,,,,,,,92,300,Drizzle,light intensity drizzle,09d
1464674400,2016-05-31 06:00:00 +0000 UTC,2643743,,,,284.49,283.15,285.93,1013,,,81,7,330,3.56,,,,,,,,90,502,Rain,heavy intensity rain,10d
1464674400,2016-05-31 06:00:00 +0000 UTC,2643743,,,,284.49,283.15,285.93,1013,,,81,7,330,3.56,,,,,,,,90,310,Drizzle,light intensity drizzle rain,09d
1464678000,2016-05-31 07:00:00 +0000 UTC,2643743,,,,284.25,283.15,285.55,1013,,,93,7,340,5.18,,,,,,,,75,502,Rain,heavy intensity rain,10d
1464678000,2016-05-31 07:00:00 +0000 UTC,2643743,,,,284.25,283.15,285.55,1013,,,93,7,340,5.18,,,,,,,,75,311,Drizzle,rain and drizzle,09d
1464681600,2016-05-31 08:00:00 +0000 UTC,2643743,,,,284.11,283.15,285.55,1014,,,93,12,350,4.24,,,,,,,,90,502,Rain,heavy intensity rain,10d
1464681600,2016-05-31 08:00:00 +0000 UTC,2643743,,,,284.11,283.15,285.55,1014,,,93,12,350,4.24,,,,,,,,90,701,Mist,mist,50d
1464685200,2016-05-31 09:00:00 +0000 UTC,2643743,,,,284.12,283.15,285.15,1014,,,93,8,340,3.21,,,,,,,,75,501,Rain,moderate rain,10d
1464685200,2016-05-31 09:00:00 +0000 UTC,2643743,,,,284.12,283.15,285.15,1014,,,93,8,340,3.21,,,,,,,,75,310,Drizzle,light intensity drizzle rain,09d
1464688800,2016-05-31 10:00:00 +0000 UTC,2643743,,,,284.27,283.15,285.15,1015,,,93,5,340,2.08,,,,,,,,75,501,Rain,moderate rain,10d
1464688800,2016-05-31 10:00:00 +0000 UTC,2643743,,,,284.27,283.15,285.15,1015,,,93,5,340,2.08,,,,,,,,75,310,Drizzle,light intensity drizzle rain,09d
1464692400,2016-05-31 11:00:00 +0000 UTC,2643743,,,,284.54,283.15,285.37,1016,,,87,7,360,1.89,,,,,,,,75,521,Rain,proximity shower rain,09d
1464692400,2016-05-31 11:00:00 +0000 UTC,2643743,,,,284.54,283.15,285.37,1016,,,87,7,360,1.89,,,,,,,,75,310,Drizzle,light intensity drizzle rain,09d
1464696000,2016-05-31 12:00:00 +0000 UTC,2643743,,,,284.68,283.15,285.93,1015,,,87,6,340,0.95,,,,,,,,75,502,Rain,heavy intensity rain,10d
1464699600,2016-05-31 13:00:00 +0000 UTC,2643743,,,,285.06,283.15,286.48,1016,,,93,10,360,1.51,,,,,,,,90,501,Rain,moderate rain,10d
1464699600,2016-05-31 13:00:00 +0000 UTC,2643743,,,,285.06,283.15,286.48,1016,,,93,10,360,1.51,,,,,,,,90,300,Drizzle,light intensity drizzle,09d
1464703200,2016-05-31 14:00:00 +0000 UTC,2643743,,,,285.21,284.05,286.48,1016,,,82,6,350,0.66,,,,,,,,75,502,Rain,heavy intensity rain,10d
1464703200,2016-05-31 14:00:00 +0000 UTC,2643743,,,,285.21,284.05,286.48,1016,,,82,6,350,0.66,,,,,,,,75,701,Mist,mist,50d
1464706800,2016-05-31 15:00:00 +0000 UTC,2643743,,,,285.24,284.15,286.48,1016,,,87,6,350,1.52,,,,,,,,75,502,Rain,heavy intensity rain,10d
1464706800,2016-05-31 15:00:00 +0000 UTC,2643743,,,,285.24,284.15,286.48,1016,,,87,6,350,1.52,,,,,,,,75,301,Drizzle,drizzle,09d
1464710400,2016-05-31 16:00:00 +0000 UTC,2643743,,,,285.2,284.15,286.15,1016,,,82,8,340,1.02,,,,,,,,75,501,Rain,moderate rain,10d
1464710400,2016-05-31 16:00:00 +0000 UTC,2643743,,,,285.2,284.15,286.15,1016,,,82,8,340,1.02,,,,,,,,75,310,Drizzle,light intensity drizzle rain,09d
1464714000,2016-05-31 17:00:00 +0000 UTC,2643743,,,,285.18,284.15,286.15,1016,,,82,7,350,,,,,,,,,75,301,Drizzle,drizzle,09d
1464714000,2016-05-31 17:00:00 +0000 UTC,2643743,,,,285.18,284.15,286.15,1016,,,82,7,350,,,,,,,,,75,521,Rain,proximity shower rain,09d
1464717600,2016-05-31 18:00:00 +0000 UTC,2643743,,,,284.96,284.15,286.15,1017,,,82,6,350,0.2,,,,,,,,75,501,Rain,moderate rain,10d
1464717600,2016-05-31 18:00:00 +0000 UTC,2643743,,,,284.96,284.15,286.15,1017,,,82,6,350,0.2,,,,,,,,75,701,Mist,mist,50d
1464721200,2016-05-31 19:00:00 +0000 UTC,2643743,,,,284.96,284.15,286.15,1017,,,87,5,350,,,,,,,,,75,501,Rain,moderate rain,10d
1464721200,2016-05-31 19:00:00 +0000 UTC,2643743,,,,284.96,284.15,286.15,1017,,,87,5,350,,,,,,,,,75,721,Haze,haze,50d
1464724800,2016-05-31 20:00:00 +0000 UTC,2643743,,,,284.94,284.15,286.15,1018,,,87,6,350,,,,,,,,,75,701,Mist,mist,50d
1464724800,2016-05-31 20:00:00 +0000 UTC,2643743,,,,284.94,284.15,286.15,1018,,,87,6,350,,,,,,,,,75,300,Drizzle,light intensity drizzle,09d
1464728400,2016-05-31 21:00:00 +0000 UTC,2643743,,,,284.91,284.15,286.15,1018,,,87,4,350,,,,,,,,,75,701,Mist,mist,50n
1464728400,2016-05-31 21:00:00 +0000 UTC,2643743,,,,284.91,284.15,286.15,1018,,,87,4,350,,,,,,,,,75,300,Drizzle,light intensity drizzle,09n
1464732000,2016-05-31 22:00:00 +0000 UTC,2643743,,,,284.86,284.15,286.15,1019,,,87,5,350,,,,,,,,,92,701,Mist,mist,50n
1464735600,2016-05-31 23:00:00 +0000 UTC,2643743,,,,284.91,284.15,286.15,1019,,,87,5,350,,,,,,,,,92,300,Drizzle,light intensity drizzle,09n
1464735600,2016-05-31 23:00:00 +0000 UTC,2643743,,,,284.91,284.15,286.15,1019,,,87,5,350,,,,,,,,,92,701,Mist,mist,50n
1464735600,2016-05-31 23:00:00 +0000 UTC,2643743,,,,284.91,284.15,286.15,1019,,,87,5,350,,,,,,,,,92,501,Rain,moderate rain,10n
1464739200,2016-06-01 00:00:00 +0000 UTC,2643743,,,,284.9,284.15,286.15,1019,,,87,4,350,,,,,,,,,92,300,Drizzle,light intensity drizzle,09n
1464739200,2016-06-01 00:00:00 +0000 UTC,2643743,,,,284.9,284.15,286.15,1019,,,87,4,350,,,,,,,,,92,701,Mist,mist,50n
1464742800,2016-06-01 01:00:00 +0000 UTC,2643743,,,,284.9,284.15,286.15,1020,,,100,6,360,,,,,,,,,90,301,Drizzle,drizzle,09n
1464746400,2016-06-01 02:00:00 +0000 UTC,2643743,,,,285.02,284.15,286.15,1019,,,87,3,360,0.25,,,,,,,,92,500,Rain,light rain,10n
1464746400,2016-06-01 02:00:00 +0000 UTC,2643743,,,,285.02,284.15,286.15,1019,,,87,3,360,0.25,,,,,,,,92,701,Mist,mist,50n
1464746400,2016-06-01 02:00:00 +0000 UTC,2643743,,,,285.02,284.15,286.15,1019,,,87,3,360,0.25,,,,,,,,92,301,Drizzle,drizzle,09n
1464750000,2016-06-01 03:00:00 +0000 UTC,2643743,,,,284.98,284.15,286.15,1019,,,87,3,0,,,,,,,,,92,701,Mist,mist,50n
1464750000,2016-06-01 03:00:00 +0000 UTC,2643743,,,,284.98,284.15,286.15,1019,,,87,3,0,,,,,,,,,92,310,Drizzle,light intensity drizzle rain,09n
1464753600,2016-06-01 04:00:00 +0000 UTC,2643743,,,,285.04,284.15,286.15,1019,,,87,3,340,0.25,,,,,,,,92,500,Rain,light rain,10d
1464753600,2016-06-01 04:00:00 +0000 UTC,2643743,,,,285.04,284.15,286.15,1019,,,87,3,340,0.25,,,,,,,,92,310,Drizzle,light intensity drizzle rain,09d
1464757200,2016-06-01 05:00:00 +0000 UTC,2643743,,,,284.91,284.15,286.15,1020,,,93,3,360,0.25,,,,,,,,92,500,Rain,light rain,10d
1464757200,2016-06-01 05:00:00 +0000 UTC,2643743,,,,284.91,284.15,286.15,1020,,,93,3,360,0.25,,,,,,,,92,301,Drizzle,drizzle,09d
1464757200,2016-06-01 05:00:00 +0000 UTC,2643743,,,,284.91,284.15,286.15,1020,,,93,3,360,0.25,,,,,,,,92,701,Mist,mist,50d
1464760800,2016-06-01 06:00:00 +0000 UTC,2643743,,,,284.89,284.15,286.15,1020,,,93,3,350,0.27,,,,,,,,75,500,Rain,light rain,10d
1464760800,2016-06-01 06:00:00 +0000 UTC,2643743,,,,284.89,284.15,286.15,1020,,,93,3,350,0.27,,,,,,,,75,301,Drizzle,drizzle,09d
1464760800,2016-06-01 06:00:00 +0000 UTC,2643743,,,,284.89,284.15,286.15,1020,,,93,3,350,0.27,,,,,,,,75,701,Mist,mist,50d
1464764400,2016-06-01 07:00:00 +0000 UTC,2643743,,,,285.01,284.15,286.15,1020,,,93,4,350,,,,,,,,,75,301,Drizzle,drizzle,09d
1464764400,2016-06-01 07:00:00 +0000 UTC,2643743,,,,285.01,284.15,286.15,1020,,,93,4,350,,,,,,,,,75,500,Rain,light rain,10d
1464764400,2016-06-01 07:00:00 +0000 UTC,2643743,,,,285.01,284.15,286.15,1020,,,93,4,350,,,,,,,,,75,701,Mist,mist,50d
1464768000,2016-06-01 08:00:00 +0000 UTC,2643743,,,,285.21,284.15,286.15,1021,,,87,4,360,0.25,,,,,,,,75,521,Rain,proximity shower rain,09d
1464768000,2016-06-01 08:00:00 +0000 UTC,2643743,,,,285.21,284.15,286.15,1021,,,87,4,360,0.25,,,,,,,,75,300,Drizzle,light intensity drizzle,09d
1464768000,2016-06-01 08:00:00 +0000 UTC,2643743,,,,285.21,284.15,286.15,1021,,,87,4,360,0.25,,,,,,,,75,701,Mist,mist,50d
1464771600,2016-06-01 09:00:00 +0000 UTC,2643743,,,,285.29,284.15,286.25,1021,,,87,5,350,0.3,,,,,,,,75,500,Rain,light rain,10d
1464771600,2016-06-01 09:00:00 +0000 UTC,2643743,,,,285.29,284.15,286.25,1021,,,87,5,350,0.3,,,,,,,,75,301,Drizzle,drizzle,09d
1464771600,2016-06-01 09:00:00 +0000 UTC,2643743,,,,285.29,284.15,286.25,1021,,,87,5,350,0.3,,,,,,,,75,721,Haze,haze,50d
1464775200,2016-06-01 10:00:00 +0000 UTC,2643743,,,,285.45,284.15,286.55,1021,,,87,5,350,,,,,,,,,90,300,Drizzle,light intensity drizzle,09d
1464775200,2016-06-01 10:00:00 +0000 UTC,2643743,,,,285.45,284.15,286.55,1021,,,87,5,350,,,,,,,,,90,701,Mist,mist,50d
1464775200,2016-06-01 10:00:00 +0000 UTC,2643743,,,,285.45,284.15,286.55,1021,,,87,5,350,,,,,,,,,90,500,Rain,light rain,10d
1464778800,2016-06-01 11:00:00 +0000 UTC,2643743,,,,285.44,284.15,286.85,1021,,,87,6,350,1.78,,,,,,,,75,501,Rain,moderate rain,10d
1464778800,2016-06-01 11:00:00 +0000 UTC,2643743,,,,285.44,284.15,286.85,1021,,,87,6,350,1.78,,,,,,,,75,310,Drizzle,light intensity drizzle rain,09d
1464782400,2016-06-01 12:00:00 +0000 UTC,2643743,,,,285.68,284.15,286.55,1021,,,87,4,350,1.34,,,,,,,,75,520,Rain,light intensity shower rain,09d
1464782400,2016-06-01 12:00:00 +0000 UTC,2643743,,,,285.68,284.15,286.55,1021,,,87,4,350,1.34,,,,,,,,75,310,Drizzle,light intensity drizzle rain,09d
1464782400,2016-06-01 12:00:00 +0000 UTC,2643743,,,,285.68,284.15,286.55,1021,,,87,4,350,1.34,,,,,,,,75,701,Mist,mist,50d
1464786000,2016-06-01 13:00:00 +0000 UTC,2643743,,,,285.75,284.15,287.15,1021,,,87,5,350,1.05,,,,,,,,75,520,Rain,light intensity shower rain,09d
1464786000,2016-06-01 13:00:00 +0000 UTC,2643743,,,,285.75,284.15,287.15,1021,,,87,5,350,1.05,,,,,,,,75,300,Drizzle,light intensity drizzle,09d
1464786000,2016-06-01 13:00:00 +0000 UTC,2643743,,,,285.75,284.15,287.15,1021,,,87,5,350,1.05,,,,,,,,75,701,Mist,mist,50d
1464789600,2016-06-01 14:00:00 +0000 UTC,2643743,,,,285.67,284.15,286.48,1022,,,87,5,10,,,,,,,,,20,300,Drizzle,light intensity drizzle,09d
1464789600,2016-06-01 14:00:00 +0000 UTC,2643743,,,,285.67,284.15,286.48,1022,,,87,5,10,,,,,,,,,20,701,Mist,mist,50d
1464793200,2016-06-01 15:00:00 +0000 UTC,2643743,,,,285.75,284.15,286.55,1021,,,87,5,340,,,,,,,,,75,301,Drizzle,drizzle,09d
1464793200,2016-06-01 15:00:00 +0000 UTC,2643743,,,,285.75,284.15,286.55,1021,,,87,5,340,,,,,,,,,75,500,Rain,light rain,10d
1464793200,2016-06-01 15:00:00 +0000 UTC,2643743,,,,285.75,284.15,286.55,1021,,,87,5,340,,,,,,,,,75,701,Mist,mist,50d
1464796800,2016-06-01 16:00:00 +0000 UTC,2643743,,,,285.86,284.15,287.15,1021,,,87,5,360,,,,,,,,,75,301,Drizzle,drizzle,09d
1464796800,2016-06-01 16:00:00 +0000 UTC,2643743,,,,285.86,284.15,287.15,1021,,,87,5,360,,,,,,,,,75,701,Mist,mist,50d
1464800400,2016-06-01 17:00:00 +0000 UTC,2643743,,,,285.56,284.15,286.55,1021,,,87,5,350,0.25,,,,,,,,75,500,Rain,light rain,10d
1464800400,2016-06-01 17:00:00 +0000 UTC,2643743,,,,285.56,284.15,286.55,1021,,,87,5,350,0.25,,,,,,,,75,701,Mist,mist,50d
1464800400,2016-06-01 17:00:00 +0000 UTC,2643743,,,,285.56,284.15,286.55,1021,,,87,5,350,0.25,,,,,,,,75,300,Drizzle,light intensity drizzle,09d
1464804000,2016-06-01 18:00:00 +0000 UTC,2643743,,,,285.57,284.15,286.48,1021,,,87,4,360,0.2,,,,,,,,75,500,Rain,light rain,10d
1464804000,2016-06-01 18:00:00 +0000 UTC,2643743,,,,285.57,284.15,286.48,1021,,,87,4,360,0.2,,,,,,,,75,301,Drizzle,drizzle,09d
1464804000,2016-06-01 18:00:00 +0000 UTC,2643743,,,,285.57,284.15,286.48,1021,,,87,4,360,0.2,,,,,,,,75,701,Mist,mist,50d
1464807600,2016-06-01 19:00:00 +0000 UTC,2643743,,,,285.3,284.15,286.15,1021,,,87,4,350,,,,,,,,,75,300,Drizzle,light intensity drizzle,09d
1464807600,2016-06-01 19:00:00 +0000 UTC,2643743,,,,285.3,284.15,286.15,1021,,,87,4,350,,,,,,,,,75,500,Rain,light rain,10d
1464807600,2016-06-01 19:00:00 +0000 UTC,2643743,,,,285.3,284.15,286.15,1021,,,87,4,350,,,,,,,,,75,701,Mist,mist,50d
1464811200,2016-06-01 20:00:00 +0000 UTC,2643743,,,,285.17,284.15,286.15,1021,,,87,5,10,,,,,,,,,75,301,Drizzle,drizzle,09d
1464811200,2016-06-01 20:00:00 +0000 UTC,2643743,,,,285.17,284.15,286.15,1021,,,87,5,10,,,,,,,,,75,701,Mist,mist,50d
1464814800,2016-06-01 21:00:00 +0000 UTC,2643743,,,,284.7,283.15,286.15,1021,,,93,6,360,,,,,,,,,75,310,Drizzle,light intensity drizzle rain,09n
1464814800,2016-06-01 21:00:00 +0000 UTC,2643743,,,,284.7,283.15,286.15,1021,,,93,6,360,,,,,,,,,75,701,Mist,mist,50n
1464818400,2016-06-01 22:00:00 +0000 UTC,2643743,,,,284.59,283.15,285.37,1022,,,93,6,350,0.25,,,,,,,,92,500,Rain,light rain,10n
1464818400,2016-06-01 22:00:00 +0000 UTC,2643743,,,,284.59,283.15,285.37,1022,,,93,6,350,0.25,,,,,,,,92,310,Drizzle,light intensity drizzle rain,09n
1464818400,2016-06-01 22:00:00 +0000 UTC,2643743,,,,284.59,283.15,285.37,1022,,,93,6,350,0.25,,,,,,,,92,701,Mist,mist,50n
1464822000,2016-06-01 23:00:00 +0000 UTC,2643743,,,,284.3,283.15,285.15,1022,,,87,5,360,,,,,,,,,92,310,Drizzle,light intensity drizzle rain,09n
1464822000,2016-06-01 23:00:00 +0000 UTC,2643743,,,,284.3,283.15,285.15,1022,,,87,5,360,,,,,,,,,92,701,Mist,mist,50n
1464825600,2016-06-02 00:00:00 +0000 UTC,2643743,,,,284.17,283.15,285.15,1022,,,87,5,350,,,,,,,,,92,310,Drizzle,light intensity drizzle rain,09n
1464825600,2016-06-02 00:00:00 +0000 UTC,2643743,,,,284.17,283.15,285.15,1022,,,87,5,350,,,,,,,,,92,701,Mist,mist,50n
1464829200,2016-06-02 01:00:00 +0000 UTC,2643743,,,,283.88,282.15,284.95,1021,,,93,5,360,0.25,,,,,,,,92,500,Rain,light rain,10n
1464829200,2016-06-02 01:00:00 +0000 UTC,2643743,,,,283.88,282.15,284.95,1021,,,93,5,360,0.25,,,,,,,,92,300,Drizzle,light intensity drizzle,09n
1464829200,2016-06-02 01:00:00 +0000 UTC,2643743,,,,283.88,282.15,284.95,1021,,,93,5,360,0.25,,,,,,,,92,701,Mist,mist,50n
1464832800,2016-06-02 02:00:00 +0000 UTC,2643743,,,,283.63,282.15,284.55,1021,,,93,4,10,,,,,,,,,92,211,Thunderstorm,thunderstorm,11n
1464832800,2016-06-02 02:00:00 +0000 UTC,2643743,,,,283.63,282.15,284.55,1021,,,93,4,10,,,,,,,,,92,310,Drizzle,light intensity drizzle rain,09n
1464832800,2016-06-02 02:00:00 +0000 UTC,2643743,,,,283.63,282.15,284.55,1021,,,93,4,10,,,,,,,,,92,701,Mist,mist,50n
1464832800,2016-06-02 02:00:00 +0000 UTC,2643743,,,,283.63,282.15,284.55,1021,,,93,4,10,,,,,,,,,92,500,Rain,light rain,10n
1464836400,2016-06-02 03:00:00 +0000 UTC,2643743,,,,283.26,282.15,284.25,1021,,,87,5,350,0.23,,,,,,,,92,500,Rain,light rain,10n
1464836400,2016-06-02 03:00:00 +0000 UTC,2643743,,,,283.26,282.15,284.25,1021,,,87,5,350,0.23,,,,,,,,92,701,Mist,mist,50n
1464836400,2016-06-02 03:00:00 +0000 UTC,2643743,,,,283.26,282.15,284.25,1021,,,87,5,350,0.23,,,,,,,,92,300,Drizzle,light intensity drizzle,09n
1464840000,2016-06-02 04:00:00 +0000 UTC,2643743,,,,283.14,282.15,284.15,1021,,,87,4,360,1.02,,,,,,,,92,520,Rain,light intensity shower rain,09d
1464840000,2016-06-02 04:00:00 +0000 UTC,2643743,,,,283.14,282.15,284.15,1021,,,87,4,360,1.02,,,,,,,,92,701,Mist,mist,50d
1464840000,2016-06-02 04:00:00 +0000 UTC,2643743,,,,283.14,282.15,284.15,1021,,,87,4,360,1.02,,,,,,,,92,310,Drizzle,light intensity drizzle rain,09d
1464843600,2016-06-02 05:00:00 +0000 UTC,2643743,,,,283.1,282.15,284.15,1021,,,87,4,360,,,,,,,,,92,721,Haze,haze,50d
1464843600,2016-06-02 05:00:00 +0000 UTC,2643743,,,,283.1,282.15,284.15,1021,,,87,4,360,,,,,,,,,92,701,Mist,mist,50d
1464847200,2016-06-02 06:00:00 +0000 UTC,2643743,,,,283.11,282.15,284.15,1020,,,87,5,360,,,,,,,,,75,300,Drizzle,light intensity drizzle,09d
1464847200,2016-06-02 06:00:00 +0000 UTC,2643743,,,,283.11,282.15,284.15,1020,,,87,5,360,,,,,,,,,75,701,Mist,mist,50d
1464850800,2016-06-02 07:00:00 +0000 UTC,2643743,,,,283.17,281.15,284.15,1021,,,81,6,10,,,,,,,,,75,701,Mist,mist,50d
1464854400,2016-06-02 08:00:00 +0000 UTC,2643743,,,,283.48,282.15,284.82,1021,,,81,6,360,,,,,,,,,75,803,Clouds,broken clouds,04d
1464858000,2016-06-02 09:00:00 +0000 UTC,2643743,,,,283.86,282.15,284.82,1021,,,81,5,10,,,,,,,,,75,803,Clouds,broken clouds,04d
1464861600,2016-06-02 10:00:00 +0000 UTC,2643743,,,,284.2,283.15,285.37,1020,,,81,5,360,,,,,,,,,75,803,Clouds,broken clouds,04d
1464865200,2016-06-02 11:00:00 +0000 UTC,2643743,,,,284.69,283.15,286.85,1021,,,76,7,40,,,,,,,,,75,300,Drizzle,light intensity drizzle,09d
1464868800,2016-06-02 12:00:00 +0000 UTC,2643743,,,,285.07,283.15,286.95,1020,,,76,6,20,,,,,,,,,75,803,Clouds,broken clouds,04d
1464872400,2016-06-02 13:00:00 +0000 UTC,2643743,,,,285.68,283.15,287.59,1020,,,76,6,20,,,,,,,,,75,300,Drizzle,light intensity drizzle,09d
1464876000,2016-06-02 14:00:00 +0000 UTC,2643743,,,,285.72,283.15,288.35,1020,,,76,6,20,,,,,,,,,75,300,Drizzle,light intensity drizzle,09d
1464879600,2016-06-02 15:00:00 +0000 UTC,2643743,,,,285.68,283.15,287.45,1020,,,81,6,10,,,,,,,,,75,310,Drizzle,light intensity drizzle rain,09d
1464883200,2016-06-02 16:00:00 +0000 UTC,2643743,,,,285.49,283.15,287.25,1020,,,76,5,20,,,,,,,,,75,300,Drizzle,light intensity drizzle,09d
1464886800,2016-06-02 17:00:00 +0000 UTC,2643743,,,,285.17,283.15,286.48,1019,,,76,6,10,,,,,,,,,75,300,Drizzle,light intensity drizzle,09d
1464890400,2016-06-02 18:00:00 +0000 UTC,2643743,,,,284.75,283.15,285.85,1020,,,76,5,20,,,,,,,,,90,300,Drizzle,light intensity drizzle,09d
1464894000,2016-06-02 19:00:00 +0000 UTC,2643743,,,,284.38,282.15,285.45,1020,,,81,6,360,,,,,,,,,75,300,Drizzle,light intensity drizzle,09d
1464897600,2016-06-02 20:00:00 +0000 UTC,2643743,,,,283.73,282.15,284.45,1020,,,81,6,20,,,,,,,,,75,300,Drizzle,light intensity drizzle,09d
1464901200,2016-06-02 21:00:00 +0000 UTC,2643743,,,,283.42,282.15,284.15,1020,,,81,5,10,,,,,,,,,75,803,Clouds,broken clouds,04n
1464904800,2016-06-02 22:00:00 +0000 UTC,2643743,,,,282.99,282.15,284.15,1020,,,81,5,20,,,,,,,,,0,300,Drizzle,light intensity drizzle,09n
1464908400,2016-06-02 23:00:00 +0000 UTC,2643743,,,,282.9,281.15,283.71,1020,,,87,5,10,,,,,,,,,0,701,Mist,mist,50n
1464912000,2016-06-03 00:00:00 +0000 UTC,2643743,,,,282.57,281.15,283.65,1019,,,87,4,360,,,,,,,,,0,800,Clear,Sky is Clear,01n
1464915600,2016-06-03 01:00:00 +0000 UTC,2643743,,,,282.49,281.15,283.65,1019,,,87,3,360,,,,,,,,,0,800,Clear,Sky is Clear,01n
1464919200,2016-06-03 02:00:00 +0000 UTC,2643743,,,,282.29,281.15,283.15,1018,,,87,3,360,,,,,,,,,32,802,Clouds,scattered clouds,03n
1464922800,2016-06-03 03:00:00 +0000 UTC,2643743,,,,282.27,281.15,283.15,1018,,,87,3,360,,,,,,,,,32,802,Clouds,scattered clouds,03n
1464926400,2016-06-03 04:00:00 +0000 UTC,2643743,,,,282.14,281.15,283.15,1018,,,87,3,360,,,,,,,,,32,802,Clouds,scattered clouds,03d
1464930000,2016-06-03 05:00:00 +0000 UTC,2643743,,,,282.1,281.15,283.15,1018,,,87,4,20,,,,,,,,,64,300,Drizzle,light intensity drizzle,09d
1464933600,2016-06-03 06:00:00 +0000 UTC,2643743,,,,282.12,281.15,283.15,1018,,,87,3,360,,,,,,,,,75,300,Drizzle,light intensity drizzle,09d
1464937200,2016-06-03 07:00:00 +0000 UTC,2643743,,,,282.25,281.15,283.15,1018,,,81,3,10,,,,,,,,,75,300,Drizzle,light intensity drizzle,09d
1464937200,2016-06-03 07:00:00 +0000 UTC,2643743,,,,282.25,281.15,283.15,1018,,,81,3,10,,,,,,,,,75,701,Mist,mist,50d
1464940800,2016-06-03 08:00:00 +0000 UTC,2643743,,,,282.66,281.15,283.71,1018,,,87,3,10,,,,,,,,,90,300,Drizzle,light intensity drizzle,09d
1464944400,2016-06-03 09:00:00 +0000 UTC,2643743,,,,283.12,281.15,284.82,1018,,,81,5,10,,,,,,,,,75,803,Clouds,broken clouds,04d
1464948000,2016-06-03 10:00:00 +0000 UTC,2643743,,,,283.73,282.15,285.37,1017,,,81,4,10,,,,,,,,,90,804,Clouds,overcast clouds,04d
1464951600,2016-06-03 11:00:00 +0000 UTC,2643743,,,,284.14,282.15,286.48,1017,,,81,4,360,,,,,,,,,75,803,Clouds,broken clouds,04d
1464955200,2016-06-03 12:00:00 +0000 UTC,2643743,,,,284.74,283.15,287.59,1018,,,76,4,360,,,,,,,,,90,804,Clouds,overcast clouds,04d
1464958800,2016-06-03 13:00:00 +0000 UTC,2643743,,,,285.29,284.15,287.59,1017,,,76,3,360,,,,,,,,,75,803,Clouds,broken clouds,04d
1464962400,2016-06-03 14:00:00 +0000 UTC,2643743,,,,285.56,284.15,288.15,1017,,,76,3,340,,,,,,,,,75,803,Clouds,broken clouds,04d
1464966000,2016-06-03 15:00:00 +0000 UTC,2643743,,,,286.09,284.15,289.26,1017,,,76,4,330,,,,,,,,,75,803,Clouds,broken clouds,04d
1464969600,2016-06-03 16:00:00 +0000 UTC,2643743,,,,286.28,284.15,288.75,1016,,,76,3,360,,,,,,,,,75,803,Clouds,broken clouds,04d
1464973200,2016-06-03 17:00:00 +0000 UTC,2643743,,,,286.23,284.15,288.35,1016,,,76,3,350,,,,,,,,,75,701,Mist,mist,50d
